id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
3522178,"Penataan Taman  RW di Kecamatan  Antapani (Penataan Taman  Jl. Jayapura)",100000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Penataan dan Pembangunan Taman",Modal,"Pekerjaan Konstruksi","1 Kegiatan","Kecamatan Antapani (Penataan Taman Jl. Jayapura)",-,APBD," 100000000",1.08.04.02.24.20.5.2.3.89.01,"Pengadaan Langsung",02-03-2015,06-04-2015,06-04-2015,06-07-2015
3494963,"Pembangunan Tempat Pembuangan Sementara (TPS)",200000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Pengembangan Taman Rekreasi",Modal,"Pekerjaan Konstruksi","1 Kegiatan",Tegallega,-,APBD," 200000000",1.08.04.02.24.07.5.2.3.49.02,"Pengadaan Langsung",01-07-2015,31-07-2015,31-07-2015,30-09-2015
3520228,"Konsultan Pengawas Penataan Taman  Lansia Cilaki Atas",45000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Penataan dan Pembangunan Taman",Modal,"Jasa Konsultansi","1 Kegiatan","Taman Lansia Cilaki Atas",-,APBD," 45000000",1.08.04.02.24.20.5.2.3.89.01,"Pengadaan Langsung",16-03-2015,16-04-2015,16-04-2015,16-07-2015
4790579,"Pengadaan Tangki Penyiraman",2400000000,"Penunjukan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Pengadaan Kendaraan Dinas/Operasional",Modal,Barang,"1 Kegiatan",Diskamtam,-,APBDP," 2400000000",1.04.1.04.02.01.02.05.5.2.3.17.03,"Penunjukan Langsung",05-11-2015,16-11-2015,17-11-2015,15-12-2015
3495156,"Pengadaan Tanaman Dekorasi Insidentil",200000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Penataan Dekorasi Kota",Barang/jasa,Barang,"1 Kegiatan","Kota Bandung",-,APBD," 200000000",1.08.04.02.24.11.5.2.2.01.14,"Pengadaan Langsung",02-03-2015,31-03-2015,31-03-2015,30-04-2015
3494545,"Pemeliharaan Taman di Kecamatan Astana Anyar",200000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Pemeliharaan RTH",Barang/jasa,"Pekerjaan Konstruksi","1 Kegiatan","Kecamatan Astana Anyar",-,APBD," 200000000",1.08.04.02.24.06.5.2.2.20.06,"Pengadaan Langsung",01-04-2015,29-05-2015,29-05-2015,31-12-2016
3259144,"Belanja  Jasa Tenaga Pengaman Kantor",1400000000,"Lelang Sederhana",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Penyediaan Jasa Pengaman Kantor",Barang/jasa,"Jasa Lainnya","1 Kegiatan",Diskamtam,-,APBD," 1400000000",1.04.04.02.01.20.5.2.2.03.17,"Lelang Sederhana",16-02-2015,30-04-2015,30-04-2015,31-12-2016
3494928,"Perbaikan di sekitar Tugu BLA",200000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Pengembangan Taman Rekreasi",Barang/jasa,"Pekerjaan Konstruksi","1 Kegiatan",Tegallega,-,APBD," 200000000",1.08.04.02.24.07.5.2.2.20.06,"Pengadaan Langsung",02-03-2015,31-03-2015,31-03-2015,29-05-2015
3259221,"Pengadaan Gordyn",35000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Penyediaan Peralatan Rumah Tangga ",Barang/jasa,Barang,"1 Kegiatan",Diskamtam,-,APBD," 35000000",1.04.04.02.01.14.5.2.2.01.14,"Pengadaan Langsung",20-04-2015,29-05-2015,29-05-2015,31-07-2015
3521190,"Penataan Taman  Gajah Lumantung",200000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2015,"Penataan dan Pembangunan Taman",Modal,"Pekerjaan Konstruksi","1 Kegiatan","Taman Gajah Lumantung",-,APBD," 200000000",1.08.04.02.24.20.5.2.3.89.01,"Pengadaan Langsung",01-04-2015,30-04-2015,30-04-2015,30-06-2015
