id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
932852,"Belanja sewa Gedung/Kantor/Tempat",160000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Fasilitasi Daerah Dalam Rangka Promosi Penanaman Modal",Barang/jasa,"Jasa Lainnya","8 paket","Kota Bandung",-,APBD," 160000000",1.16.1.06.01.15.17.5.2.2.07.02,"Penunjukan Langsung",01-04-2014,30-12-2015,01-04-2014,30-12-2015
688656,"Belanja Bahan Bakar Minyak/Gas dan Pelumas",440800000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Pemelharaan Rutin/Berkala Kendaraan dinas/Operasional",Barang/jasa,Barang,"1 Paket","Kota Bandung",-,APBD," 440800000",1.06.1.06.01.02.24.5.2.2.05.03,"Penunjukan Langsung",03-03-2014,21-11-2014,10-03-2014,28-03-2014
933074,"Belanja Alat Tulis Kantor",4100000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Kajian Evaluasi Kebijakan",Barang/jasa,Barang,"1 Paket","Kota Bandung",-,APBD," 4100000",1.06.1.06.01.26.11.5.2.2.01.01,"Pengadaan Langsung",17-03-2014,28-03-2014,17-03-2014,28-03-2014
665216,"Belanja Materai",1500000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Pengelolaan dan Pengembangan Smart City",Barang/jasa,Barang,"1 Paket","Kota Bandung",-,APBD," 1500000",1.20.1.06.01.23.14.5.2.2.01.04,"Pengadaan Langsung",21-02-2014,31-12-2015,21-02-2014,31-12-2015
931094,"Belanja Jasa Pemasangan Iklan",25000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Penyusunan Rancangan RKPD",Barang/jasa,"Jasa Lainnya","1 Paket","Kota Bandung",-,APBD," 25000000",1.06.1.06.01.21.08.5.2.2.03.14,"Penunjukan Langsung",07-04-2014,12-05-2014,19-05-2014,26-05-2014
1156344,"Belanja Alat Tulis Kantor",8000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Bandung Integrated Resources Management System",Barang/jasa,Barang,"1 Paket","Kota Bandung",-,APBD," 8000000",1.20.1.06.01.23.08.5.2.2.01.01,"Pengadaan Langsung",14-04-2014,01-10-2014,16-04-2014,03-11-2014
694882,"Belanja Alat Tulis Kantor",5000000,"Pemilihan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Pengembangan Potensi Penanaman Modal Daerah",Barang/jasa,Barang,"1 Paket","Kota Bandung",-,APBD," 5000000",1.16.1.06.01.16.18.5.2.2.01.01,"Pemilihan Langsung",24-02-2014,26-12-2014,28-02-2014,31-12-2015
932304,"Belanja Makanan dan Minuman Rapat",3000000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Pengembangan Sistem Pelayanan Informasi dan Pelayanan Pendaftaran Investasi Secara Elektronik",Barang/jasa,Barang,"1 Paket","Kota Bandung",-,APBD," 3000000",1.16.1.06.01.16.16.5.2.2.11.02,"Penunjukan Langsung",17-03-2014,31-03-2014,17-03-2014,31-03-2014
1180718,"Belanja mamin Kegiatan",25000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"koordinasi Kerjasama Pembangunan Antar Daerah",Barang/jasa,Barang,"1 Paket","Kota Bandung",-,APBD," 25000000",1.06.1.06.01.16.02.5.2.2.11.04,"Pengadaan Langsung",14-04-2014,15-04-2014,16-04-2014,18-12-2014
932339,"Belanja Perjalanan Dinas Luar Daerah",25600000,"Penunjukan Langsung",N/A,"Pemerintah Kota Bandung","BADAN PERENCANAAN DAN PEMBANGUNAN DAERAH",2014,"Pengembangan Sistem Pelayanan Informasi dan Pelayanan Pendaftaran Investasi Secara Elektronik",Barang/jasa,"Jasa Lainnya","1 Paket","Kota Bandung",-,APBD," 25600000",1.16.1.06.01.16.16.5.2.2.15.02,"Penunjukan Langsung",17-03-2014,30-12-2015,17-03-2014,30-12-2015
