id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
6913622,"Cetakan Pendukung Pengendalian Manajemen Pelaksanaan Kebijakan KDH/WKDH",320000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Pengendalian manajemen pelaksanaan kebijakan KDH",Barang/jasa,Barang,"4 paket","Sekretariat Daerah (Non Bagian)","Cetakan Pendukung Pengendalian Manajemen Pelaksanaan Kebijakan KDH/WKDH",APBD," 320000000",1.20.1.20.03.20.03.5.2.2.06.01,"Pengadaan Langsung",22-02-2016,09-12-2016,08-03-2016,09-12-2016
6803792,"Belanja Pakaian Batik Tradisional",100000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,Barang,"2 paket","Sekretariat Daerah (Non Bagian)","Belanja Pakaian Batik Tradisional",APBD," 100000000",1.20.1.20.03.03.02.5.2.2.14.03,"Pengadaan Langsung",18-01-2016,25-07-2016,18-01-2016,25-07-2016
6786940,"Pelaksanaan Kegiatan Pengelola Keuangan Setda",180000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Penyediaan alat tulis kantor",Barang/jasa,Barang,"3 paket","Sekretariat Daerah (Non Bagian)","Pelaksanaan Kegiatan Pengelola Keuangan Setda",APBD," 180000000","1.20.1.20.03.01.10.5.2.2.01.01 ","Pengadaan Langsung",26-02-2016,09-12-2016,08-03-2016,09-12-2016
6802644,"Cetakan Dokumen Administrasi SKPD Sekretariat Daerah",60000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Penyediaan barang cetakan dan penggandaan",Barang/jasa,Barang,"1 Paket","Sekretariat Daerah (Non Bagian)","1. RKPA TA 2016 2. RKPA Definitif TA 2016 3. DPPA TA 2016 4. DPPA SKPD TA 2016 5. RKA TA 2017",APBD," 60000000",1.20.1.20.03.01.11.5.2.2.06.01,"Pengadaan Langsung",15-02-2016,09-12-2016,29-02-2016,09-12-2016
6912997,"Belanja Cetakan",84000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"penyusunan pelaporan keuangan akhir tahun",Barang/jasa,Barang,"3 paket","Sekretariat Daerah (Non Bagian)","Belanja Cetakan",APBD," 84000000",1.20.1.20.03.06.04.5.2.2.06.01,"Pengadaan Langsung",25-01-2016,07-11-2016,15-02-2016,28-11-2016
6802668,"Cetakan Pendukung Pelaksanaan Kegiatan Bendahara Sekretariat",320000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Penyediaan barang cetakan dan penggandaan",Barang/jasa,Barang,"4 paket","Sekretariat Daerah (Non Bagian)","1. Kertas Continues Form (SPP/SPM) 2. Buku Setoran Pajak (SSP) 3. Map 4. Dokumen Lainnya",APBD," 320000000",1.20.1.20.03.01.11.5.2.2.06.01,"Pengadaan Langsung",14-03-2016,09-12-2016,28-03-2016,09-12-2016
6803544,"Belanja Modal Peralatan dan Mesin - Pengadaan Alat Dapur",73350000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Modal,Barang,"1 Paket","Sekretariat Daerah (Non Bagian)","Pengadaan Alat Dapur Lainnya",APBD," 73350000",1.20.1.20.03.02.12.5.2.3.28.05,"Pengadaan Langsung",22-02-2016,07-03-2016,07-03-2016,21-03-2016
6803675,"Belanja Pakaian Dinas Wakil Walikota",256400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,Barang,"2 paket","Sekretariat Daerah (Non Bagian)","Belanja Pakaian Dinas Wakil Walikota",APBD," 256400000",1.20.1.20.03.03.02.5.2.2.12.01,"Pengadaan Langsung",14-01-2016,09-12-2016,14-01-2016,09-12-2016
6803724,"Belanja Pakaian Dinas Harian (PDH) Khaki",100000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,Barang,"2 paket","Sekretariat Daerah (Non Bagian)","Belanja Pakaian Dinas Harian (PDH) Khaki",APBD," 100000000",1.20.1.20.03.03.02.5.2.2.12.04,"Pengadaan Langsung",21-03-2016,30-09-2016,21-03-2016,30-09-2016
6866270,"Belanja Cetak",128000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD",Barang/jasa,Barang,"4 paket","Sekretariat Daerah (Non Bagian)","Belanja Cetak",APBD," 128000000",1.20.1.20.03.06.01.5.2.2.06.01,"Pengadaan Langsung",22-02-2016,19-09-2016,01-03-2016,26-09-2016
6802678,"Cetakan Pendukung Pelaksanaan Tugas Pokok dan Fungsi Sekretariat Daerah",270000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Penyediaan Barang Cetakan dan Penggandaan",Barang/jasa,Barang,"3 paket","Sekretariat Daerah (Non Bagian)",Cetakan,APBD," 270000000","1.20.1.20.03.01.11.5.2.2.06.01 ","Pengadaan Langsung",11-04-2016,09-12-2016,25-04-2016,09-12-2016
6803709,"Belanja Pakaian Sipil Lengkap (PSL)",100000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,Barang,"2 paket","Sekretariat Daerah (Non Bagian)","Belanja Pakaian Sipil Lengkap (PSL)",APBD," 100000000",1.20.1.20.03.03.02.5.2.2.12.03,"Pengadaan Langsung",15-02-2016,30-09-2016,15-02-2016,30-09-2016
6769008,"Belanja Cetak Pemeliharaan dan Pemutakhiran Dokumen Arsip",100000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Penyediaan jasa surat menyurat",Barang/jasa,Barang,"1 Paket","Sekretariat Daerah (Non Bagian)","Belanja Cetak Pemeliharaan dan Pemutakhiran Dokumen Arsip",APBD," 100000000",1.20.1.20.03.01.01.5.2.2.06.01,"Pengadaan Langsung",19-09-2016,30-09-2016,30-09-2016,13-10-2016
6968265,"Belanja makanan dan minuman tamu",396000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","SEKRETARIAT DAERAH (NON BAGIAN)",2016,"Penyediaan makanan dan minuman",Barang/jasa,"Jasa Lainnya","1 tahun","Sekretariat Daerah (Non Bagian)","1.20.1.20.03.01.17.5.2.2.11.03 ",APBD," 396000000",1.20.1.20.03.01.17.5.2.2.11.03,"Pengadaan Langsung",14-01-2016,09-12-2016,14-01-2016,09-12-2016,"Belanja makanan dan minuman tamu (6967324) "
