id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
3345833,"Pengadaan jasa pemeliharaan peralatan dan perlengkapan kantor",23950000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Penyediaan jasa perbaikan peralatan kerja ",Barang/jasa,"Jasa Lainnya","1 paket","Kota Bandung","Kebutuhan SKPD",APBD," 23950000",1.20.09.01.09.5.2.2.20.05,"Pengadaan Langsung",25-02-2015,06-03-2015,06-03-2015,04-06-2015
3347157,"Pengadaan alat listrik dan elektronik",24000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Penyediaan komponen instalasi listrik/penerangan bangunan kantor",Barang/jasa,Barang,"1 paket","Kota Bandung","Kebutuhan gedung kantor",APBD," 24000000",1.20.09.01.12.5.2.2.01.03,"Pengadaan Langsung",02-03-2015,13-03-2015,16-03-2015,25-03-2015
3371015,"Pengadaan jasa konsultansi perencanaan",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Rehabilitasi sedang/berat gedung kantor",Barang/jasa,"Jasa Konsultansi","1 paket","Kota Bandung","Kebutuhan SKPD",APBD," 10000000",1.20.09.02.42.5.2.2.21.02,"Pengadaan Langsung",08-06-2015,19-06-2015,22-06-2015,30-06-2015
3540172,"Penilaian kompetensi",90000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Penilaian kompetensi/assesment untuk penempatan dalam jabatan",Barang/jasa,"Jasa Lainnya","1 paket","Kota Bandung","Penilaian kompetensi PNS bekerjasama dengan instansi pemerintah lain",APBD," 90000000",1.20.09.39.03.5.2.2.17.04,"Penunjukan Langsung",09-03-2015,31-03-2015,01-04-2015,01-05-2015
3350698,"Pengadaan kamera",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Pengadaan perlengkapan peralatan aparatur",Modal,Barang,"1 unit","Kota Bandung","Kebutuhan kantor",APBD," 15000000",1.20.09.02.12.5.2.3.31.01,"Pengadaan Langsung",01-06-2015,12-06-2015,15-06-2015,26-06-2015
3539875,"Jasa konsultansi yang diswakelolakan",55000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Penyusunan metoda/alat ukur penilaian kompetensi",Barang/jasa,"Jasa Konsultansi","1 paket","Kota Baandung","swakelola dengan instansi pemerintah lain",APBD," 55000000",1.20.09.39.02.5.2.2.21.07,"Pengadaan Langsung",01-06-2015,01-07-2015,03-08-2015,03-09-2015
3566696,"Pengadaan cetakan",50000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Administrasi mutasi kepegawaian struktural dan non struktural",Barang/jasa,Barang,"1 paket","Kota Bandung","Kebutuhan operasional kegiatan",APBD," 50000000",1.20.09.33.25.5.2.2.06.01,"Pengadaan Langsung",10-03-2015,17-03-2015,18-03-2015,31-03-2015
3348837,"Pengadaan lemari buku",19900000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Pengadaan mebeulair",Modal,Barang,"2 unit","Kota Bandung","Kebutuhan kantor",APBD," 19900000",1.20.09.02.10.5.2.3.30.07,"Pengadaan Langsung",01-06-2015,12-06-2015,15-06-2015,30-06-2015
3539794,"Jasa konsultansi pengembangan",40000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Penyyusunan metoda/alat ukur penilaian kompetensi",Barang/jasa,"Jasa Konsultansi","1 paket","Kota Bandung","Kebutuhan kegiatan",APBD," 40000000",1.20.09.39.02.5.2.2.21.04,"Pengadaan Langsung",09-03-2015,31-03-2015,01-04-2015,01-05-2015
3371628,"Pengadaan batik tradisional",26600000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Pengadaan pakaian khusus hari-hari tertentu",Barang/jasa,Barang,"1 paket","Kota Bandung","Kebutuhan SKPD",APBD," 26600000",1.20.09.03.05.5.2.2.14.03,"Pengadaan Langsung",01-07-2015,10-07-2015,13-07-2015,24-07-2015
3349958,"Pengadaan scaner",17000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","BADAN KEPEGAWAIAN DAERAH",2015,"Pengadaan perlengkapan peralatan aparatur",Modal,Barang,"2 unit","Kota bandung","Kebutuhan kantor",APBD," 17000000",1.20.09.02.12.5.2.3.27.05,"Pengadaan Langsung",01-06-2015,12-06-2015,15-06-2015,26-06-2015
