id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
6984866,"Belanja pakaian lapangan",42500000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Pengadaan pakaian dinas beserta perlengkapannya",Barang/jasa,Barang,"1 Paket","Kecamatan Sukajadi",900/09/Kep.Skjd/2016,APBD," 42500000",1.20.1.20.12.01.03.02.5.2.2.13.01,"Penunjukan Langsung",27-02-2016,06-03-2016,10-03-2016,27-03-2016,"Pakaian Kerja Lapangan (6675960) "
7510106,"Belanja pembuatan gapura",20000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Modal,Barang,"1 Tahun","Kelurahan Cipedes",900/09/Kep.Skjd/2016,APBD," 20000000",1.20.1.20.12.03.30.03.5.2.2.20.01,"Penunjukan Langsung",04-04-2016,08-04-2016,11-04-2016,26-07-2016
6989735,"Belanja AC/Alat Pendingin",10000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Modal,Barang,"1 Tahun","Kelurahan Sukabungah",900/09/Kep.Skjd/2016,APBD," 10000000","1.20.1.20.12.06.02.12.5.2.3.28.04 ","Penunjukan Langsung",27-02-2016,06-03-2016,10-03-2016,27-03-2016,"Pengadaan pendingin ruangan/AC/Kipas Angin (6705460) "
8366043,Printer,4000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,"1 Tahun","Kelurahan Sukagalih",900/09/Kep.Skjd/2016,APBD," 4000000",1.20.1.20.12.05.02.12.5.2.3.29.04,"Penunjukan Langsung",04-07-2016,05-09-2016,05-09-2016,05-12-2016
7639549,"RW 04",61345833,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Fasilitasi Pemberdayaan lingkup RW",Barang/jasa,Barang,"1 Tahun","Kelurahan Sukabungah",900/09/Kep.Skjd/2016,APBD," 61345833",1.22.1.20.12.06.22.01.5.2.2.20.01,"Penunjukan Langsung",03-03-2016,10-03-2016,15-03-2016,26-07-2016
8349960,"Pengadaan Meja Tulis",24000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Fasilitasi Pemberdayaan Lingkup LPM",Barang/jasa,Barang,"1 Tahun","Kelurahan Cipedes",900/09/Kep.Skjd/2016,APBD," 24000000",1.22.1.20.12.03.22.04.5.2.3.28.01,"Pengadaan Langsung",03-07-2016,08-07-2016,11-07-2016,26-07-2016,"Pengadaan Meja Tulis (7668385) "
8503967,"Belanja Cetak untuk Kwaran dan Mabiran",6500000,"Penunjukan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Fasilitasi Peningkatan Kualitas Kehidupan Kemasyarakatan Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 Tahun","Kecamatan Sukajadi",900/09/Kep.Skjd/2016,APBDP," 6500000",1.20.1.20.12.01.30.02.5.2.2.06.01,"Penunjukan Langsung",02-11-2016,07-11-2016,07-11-2016,08-12-2016
7638737,"RW 03 perbaikan rutilahu",17000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Fasilitasi Pemberdayaan lingkup RW",Barang/jasa,Barang,"1 Tahun","Kelurahan Cipedes",900/09/Kep.Skjd/2016,APBD," 17000000",1.22.1.20.12.03.22.01.5.2.2.20.05,"Pengadaan Langsung",03-03-2016,06-03-2016,10-03-2016,26-07-2016
7201017,"Belanja Modal Proyektor/infocus",8000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Fasilitasi Pemberdayaan Lingkup Karta",Modal,Barang,"1 Tahun","Kelurahan Sukagalih",900/09/Kep.Skjd/2016,APBD," 8000000",1.20.1.20.12.22.03.5.2.3.31.01,"Penunjukan Langsung",04-04-2016,08-04-2016,11-04-2016,26-04-2016,"Pengadaan Camera untuk Keg.Karta (6705213) "
7640012,"Belanja untuk pemeliharaan saluran air/gorong-gorong di RW 01",14000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN SUKAJADI",2016,"Fasilitasi Pemberdayaan lingkup RW",Barang/jasa,Barang,"1 Tahun","Kelurahan Sukawarna",900/09/Kep.Skjd/2016,APBD," 14000000",1.22.1.20.12.04.22.01.5.2.2.02.01,"Penunjukan Langsung",03-03-2016,06-03-2016,11-04-2016,17-08-2016
