lokasi,nama_komoditas,2015-12-01,2015-12-02,2015-12-03,2015-12-04,2015-12-05,2015-12-06,2015-12-07,2015-12-08,2015-12-09,2015-12-10,2015-12-11,2015-12-12,2015-12-13,2015-12-14,2015-12-15,2015-12-16,2015-12-17,2015-12-18,2015-12-19,2015-12-20,2015-12-21,2015-12-22,2015-12-23,2015-12-24,2015-12-25,2015-12-26,2015-12-27,2015-12-28,2015-12-29,2015-12-30,2015-12-31
"Pasar Sederhana","Beras Medium",10500,10500,10500,0,0,0,10500,10500,0,10500,10500,0,0,10500,10500,10500,10500,10500,0,0,0,10500,10500,0,0,0,0,10500,0,10500,10500
"Pasar Sederhana","Cabe Merah",30000,30000,40000,0,0,0,40000,40000,0,40000,40000,0,0,40000,40000,40000,40000,40000,0,0,0,40000,40000,0,0,0,0,70000,0,70000,70000
"Pasar Sederhana","Bawang Merah",20000,20000,20000,0,0,0,20000,20000,0,20000,20000,0,0,30000,30000,30000,0,30000,0,0,0,30000,30000,0,0,0,0,37000,0,37000,37000
"Pasar Sederhana","Daging Ayam Ras",33000,33000,33000,0,0,0,33000,33000,0,33000,33000,0,0,35000,35000,35000,35000,0,0,0,0,35000,35000,0,0,0,0,38000,0,38000,38000
"Pasar Sederhana","Telur Ayam Ras",22000,0,22000,0,0,0,22000,0,0,22000,22000,0,0,22000,22000,22000,22000,22000,0,0,0,22000,22000,0,0,0,0,26000,0,26000,26000
"Pasar Sederhana","Daging Sapi",110000,110000,110000,0,0,0,110000,110000,0,110000,110000,0,0,110000,110000,110000,110000,0,0,0,0,110000,110000,0,0,0,0,0,0,110000,110000
"Pasar Sederhana","Minyak Goreng",14500,14500,14500,0,0,0,14500,14500,0,14500,14500,0,0,14500,14500,14500,14500,14500,0,0,0,14500,14500,0,0,0,0,14500,0,14500,14500
"Pasar Sederhana","Gula Pasir",12500,12500,12500,0,0,0,12500,12500,0,12500,12500,0,0,12500,12500,12500,12500,12500,0,0,0,12500,12500,0,0,0,0,12500,0,12500,12500
"Pasar Sederhana",Kentang,12000,12000,12000,0,0,0,12000,0,0,0,12000,0,0,12000,12000,12000,12000,12000,0,0,0,12000,12000,0,0,0,0,12000,0,0,12000
"Pasar Sederhana",Kedelai,12000,12000,12000,0,0,0,12000,12000,0,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,0,12000,12000,0,0,0,0,12000,0,12000,0
"Pasar Sederhana","Tepung Terigu",7500,7500,7500,0,0,0,7500,7500,0,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,0,7500,7500,0,0,0,0,7500,0,7500,7500
"Pasar Sederhana","Bawang Putih",24000,24000,24000,0,0,0,24000,24000,0,24000,0,0,0,24000,24000,24000,24000,24000,0,0,0,24000,24000,0,0,0,0,24000,0,24000,24000
"Pasar Sederhana","Cabe Keriting",35000,35000,35000,0,0,0,35000,35000,0,35000,35000,0,0,40000,40000,40000,40000,40000,0,0,0,40000,40000,0,0,0,0,55000,0,55000,55000
"Pasar Sederhana","Cabe Rawit",30000,30000,30000,0,0,0,30000,30000,0,30000,30000,0,0,30000,30000,30000,30000,30000,0,0,0,30000,30000,0,0,0,0,50000,0,50000,50000
"Pasar Sederhana","Kacang Tanah",26000,26000,26000,0,0,0,26000,26000,0,26000,26000,0,0,26000,26000,26000,26000,26000,0,0,0,26000,26000,0,0,0,0,26000,0,26000,26000
"Pasar Sederhana","Ubi Kayu",4000,4000,4000,0,0,0,4000,4000,0,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,0,4000,4000,0,0,0,0,4000,0,4000,4000
"Pasar Sederhana","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana",Jagung,7000,7000,7000,0,0,0,7000,7000,0,7000,7000,0,0,7000,7000,7000,7000,0,0,0,0,7000,7000,0,0,0,0,7000,0,7000,7000
"Pasar Sederhana","Ikan Olahan",70000,70000,70000,0,0,0,70000,70000,0,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,0,70000,70000,0,0,0,0,70000,0,70000,70000
"Pasar Sederhana","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Minyak Goreng Curah",11000,11000,11000,0,0,0,11000,11000,0,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,0,11000,11000,0,0,0,0,11000,0,11000,11000
"Pasar Sederhana","Daging Ayam Kampung",60000,60000,60000,0,0,0,60000,60000,0,60000,60000,0,0,60000,0,60000,60000,60000,0,0,0,60000,60000,0,0,0,0,60000,0,60000,60000
"Pasar Sederhana","Telur Ayam Kampung",44000,44000,44000,0,0,0,44000,44000,0,44000,44000,0,0,44000,44000,44000,44000,44000,0,0,0,44000,44000,0,0,0,0,44000,0,44000,44000
"Pasar Sederhana","Susu Kental Manis Merk Bendera",10000,10000,10000,0,0,0,10000,10000,0,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,0,10000,10000,0,0,0,0,10000,0,10000,10000
"Pasar Sederhana","Susu Kental Manis Merk Indomilk",0,9500,9500,0,0,0,9500,0,0,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,0,9500,9500,0,0,0,0,9500,0,9500,9500
"Pasar Sederhana","Garam Beryodium Bata",1000,1000,1000,0,0,0,1000,1000,0,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,0,1000,1000,0,0,0,0,1000,0,1000,1000
"Pasar Sederhana","Garam Beryodium Halus",4000,4000,4000,0,0,0,4000,4000,0,4000,4000,0,0,4000,4000,4000,0,4000,0,0,0,4000,4000,0,0,0,0,4000,0,4000,4000
"Pasar Sederhana","Tepung Terigu Cakra Kembar",8500,0,0,0,0,0,8500,8500,0,8500,8500,0,0,8500,8500,8500,8500,8500,0,0,0,8500,8500,0,0,0,0,8500,0,8500,8500
"Pasar Sederhana","Tepung Terigu Kunci",7500,7500,7500,0,0,0,7500,7500,0,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,0,7500,7500,0,0,0,0,7500,0,7500,7500
"Pasar Sederhana","Mie Instan",2000,2000,2000,0,0,0,2000,2000,0,2000,2000,0,0,2000,2000,0,0,2000,0,0,0,2000,2000,0,0,0,0,2000,0,2000,2000
"Pasar Sederhana","Cabe Rawit Hijau",30000,30000,30000,0,0,0,30000,30000,0,30000,30000,0,0,30000,30000,30000,30000,30000,0,0,0,30000,0,0,0,0,0,40000,0,40000,40000
"Pasar Sederhana","Kacang Hijau",22000,22000,22000,0,0,0,22000,22000,0,22000,22000,0,0,22000,22000,22000,30000,22000,0,0,0,0,22000,0,0,0,0,22000,0,22000,22000
"Pasar Sederhana","Susu Bubuk Dancow",38300,38300,38300,0,0,0,38300,38300,0,38300,38300,0,0,38300,38300,38300,38300,38300,0,0,0,38300,38300,0,0,0,0,38300,0,38300,38300
"Pasar Sederhana","Susu Bubuk Indomilk",36500,0,36500,0,0,0,36500,36500,0,36500,36500,0,0,36500,36500,36500,36500,36500,0,0,0,36500,36500,0,0,0,0,36500,0,36500,36500
"Pasar Sederhana","Ikan Kembung",32000,32,32000,0,0,0,32000,32000,0,32000,32000,0,0,32000,32000,32000,32000,32000,0,0,0,32000,32000,0,0,0,0,32000,0,32000,32000
