id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
6550732,"Belanja Modal Pengadaan Meubelair (Belanja Kursi Tunggu)",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 Paket","Jl. Ambon No.1B Kota Bandung",-,APBD," 30000000",1.10.1.10.01.01.01.13.5.2.3.28.01,"Pengadaan Langsung",16-02-2016,24-02-2016,25-02-2016,08-03-2016
6550725,"Belanja Modal Alat penyimpan Perlengkapan Kantor (Belanja Lemari/Rak Besi)",25000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 Paket","Jl. Ambon No.1B Kota Bandung",-,APBD," 25000000",1.10.1.10.01.01.01.13.5.2.3.27.04,"Pengadaan Langsung",16-02-2016,24-02-2016,25-02-2016,07-03-2016
8486537,"Rehab Taman dan Pelataran",155000000,"Pengadaan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Rehabilitasi Sedang/Berat Gedung Kantor",Barang/jasa,"Pekerjaan Konstruksi","1 Paket","Jl. Ambon No.1B Kota Bandung","Pekerjaan Rehab Taman dan Pelataran Ruang Tunggu dan Tambahan Loket Layanan",APBDP," 155000000",1.10.1.10.01.01.01.02.42.5.2.2.20.05,"Pengadaan Langsung",21-11-2016,01-12-2016,02-12-2016,23-12-2016
5576199,"Belanja Modal Mesin Genset",200000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 Paket","Jl. Ambon No. 1b","Pengadaan Genset untuk kantor disdukcapil",APBD," 200000000",1.10.1.10.01.01.13.5.2.3.27.05,"Pengadaan Langsung",18-03-2016,04-04-2016,05-04-2016,18-04-2016
8485996,"Pengadaan Kursi Tamu",20000000,"Pengadaan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,"1 Paket","Jl. Ambon No.1B Kota Bandung","Pengadaan Kursi Tamu SICE Untuk di Ruang Sekretaris Dinas",APBDP," 20000000",1.10.1.10.01.01.01.13.5.2.3.30.06,"Pengadaan Langsung",21-11-2016,01-12-2016,02-12-2016,07-12-2016
6722791,"Cetakan Umum Dinas",200000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Barang Cetakan dan Penggandaan ",Barang/jasa,Barang,"1 paket","Jl.Ambon No.1 B Kota Bandung",-,APBD," 200000000",1.10.1.10.01.01.01.11.5.2.2.06.01,"Pengadaan Langsung",02-03-2016,30-03-2016,01-04-2016,25-04-2016
5571911,"Pengadaan Kendaraan Bermotor Khusus Pelayanan beserta Kelengkapannya",5100000000,"Lelang Umum","APBD,","Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Pengadaan Kendaraan Dinas / Operasional",Modal,Barang,"6 Unit","Jl. Ambon No.1B Kota Bandung","Kendaraan Khusus Pelayanan untuk KTP Elektronik dan Akta Kelililing",APBD," 5100000000",1.10.1.10.01.02.05.5.2.3.17.04,"Lelang Umum",17-01-2016,31-01-2016,02-02-2016,29-04-2016
6550721,"Belanja Peralatan yang tidak dikapitalisasi (Belanja Jam Dinding)",1500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,"3 Unit","Jl. Ambon No.1B Kota Bandung",-,APBD," 1500000",1.10.1.10.01.01.01.13.5.2.2.31.01,"Pengadaan Langsung",16-02-2016,24-02-2016,25-02-2016,07-03-2016
6550740,"Belanja Modal Peralatan dan Mesin (Belanja Pendingin Ruangan)",75000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"5 Unit","Jl. Ambon No.1B Kota Bandung",-,APBD," 75000000",1.10.1.10.01.01.01.13.5.2.3.28.04,"Pengadaan Langsung",16-02-2016,24-02-2016,25-02-2016,08-03-2016
6871152,"Belanja Modal Exhause Fan",5000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Modal,Barang,"1 Paket","Jl. Ambon No.1B Kota Bandung",-,APBD," 5000000",1.10.1.10.01.01.01.13.5.2.3.28.04,E-Purchasing,04-04-2016,11-04-2016,12-04-2016,19-04-2016
