id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
743756,"DINAS SOSIAL","Program Perberdayaan Fakir Miskin, Komunitas Adat Terpencil (KAT) dan Penyandang Masalah Kesejahteraan Sosial (PMKS) Lainnya, Belanja Sewa Tempat, Sewa Kendaraan, Makanan, Minuman, dan Perjalanan dinas Luar Daerah.",203850000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung ",-,APBD," 203850000",1.13.1.13.01.15.02,01-01-2014,31-12-2015
740372,"DINAS SOSIAL","Program Peningkatan Kapasitas Sumber Daya Aparatur, Belanja Bimbingan Teknis PNS",124000000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 124000000",1.13.1.13.01.05.05,01-01-2014,31-12-2015
744053,"DINAS SOSIAL","Program Perberdayaan Fakir Miskin, Komunitas Adat Terpencil (KAT) dan Penyandang Masalah Kesejahteraan Sosial (PMKS) Lainnya, Belanja  Sewa Tempat, Makanan, Minuman, Perajalanan Dinas dalam dan Luar Daerah, Jasa Narasumber",58300000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 58300000",1.13.1.13.01.15.05,01-01-2014,31-12-2015
747199,"DINAS SOSIAL","Program Pembinaan Para Penyandang Cacat dan Trauma, Belanja Narasumber dan Perjalanan DInas Luar Daerah",40000000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung ",-,APBD," 40000000",1.13.1.13.01.18.03,01-01-2014,31-12-2015
749761,"DINAS SOSIAL","Program Peningkatan Pelayanan Lanjut Usia, Belanja Alat Tulis Kantor, Materai, Cetakan dan Penggandaan",8682000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 8682000",1.13.1.13.01.22.02,01-01-2014,31-12-2015
738788,"DINAS SOSIAL","Program Pelayanan administrasi Perkantoran, Belanja Surat Kabar dan Majalah",15000000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung ",-,APBD," 15000000",1.13.1.13.01.01.15,01-01-2014,31-12-2015
735849,"DINAS SOSIAL","Program Pelayanan Administrasi Perkantoran, Belanja Penggandaan",9950000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung ",-,APBD," 9950000",1.13.1.13.01.01.11,01-01-2014,31-12-2015
749948,"DINAS SOSIAL","Program Peningkatan Pengembangan Sistem Pelaporan Capaian kinerja dan Keuangan, Belanja Makanan Minuman,  Perjalanan Dinas dalan dan Luar daerah dan Narasumber",56750000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 56750000",1.13.1.13.01.16.01,01-01-2014,31-12-2015
745286,"DINAS SOSIAL","Program Pelayanan dan Rehabilitasi Kesejahteraan Sosial, Sewa Tempat, Makanan, Minuman dan Perjalanan Dinas Luar Daerah",10325000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Banadung",-,APBD," 10325000",1.13.1.13.01.16.03,01-01-2014,31-12-2015
746280,"DINAS SOSIAL","Proram Pelayanan dan Rehabilitasi Kesejahteraan Sosial, Belanja Lampu Senter, Materai, Cetakan, Penggandaan",11530000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 11530000",1.13.1.13.01.16.10,01-01-2014,31-12-2015
748711,"DINAS SOSIAL","Program Pembinaan Eks Penyandang Penyakit Sosial (eks narapidana, PSK, narkoba dan penyakit sosial lainnya), Belanja Materai, Bahan Obat-obatan, cetakan, dan Penggandaan.",26400000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung ",-,APBD," 26400000",1.13.1.13.01.20.01,01-01-2014,31-12-2015
749047,"DINAS SOSIAL","Program Pembinaan Eks Penyandang Penyakit Sosial (eks narapidana, PSK, narkoba dan penyakit sosial lainnya), Belanja Materai, Obat-obatan dan Cetak dan Penggandaan",44900000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung ",-,APBD," 44900000",1.13.1.13.01.20.03,01-01-2014,31-12-2015
749388,"DINAS SOSIAL","Program Pemberdayaan Kelembagaan Kesejahteraan Sosial, ATK, Materai, Pemasangan Iklan, Cetakan, Penggandaan dan Cetak Publikasi",40240000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 40240000",1.13.1.13.01.21.02,01-01-2014,31-12-2015
749796,"DINAS SOSIAL","Program Peningkatan Pelayanan Lanjut Usia, Belanja Sewa Gedung, Makanan, Minuman, Narasumber, Perjalanan Dinas Dalam dan Luar daerah",41750000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 41750000",1.13.1.13.01.22.02,01-01-2014,31-12-2015
749495,"DINAS SOSIAL","Program Pemberdayaan Kelembagaan Ksejahteraan Sosial, Belanja Materai, Penggandaan dan Cetak Publikasi",14725550,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 14725550",1.13.1.13.01.21.03,01-01-2014,31-12-2015
744806,"DINAS SOSIAL","Program Pelayanan dan Rehabilitasi Kesejahteraan Sosial Belanja Sewa Tempat, Sewa kendaraan, Makanan, Minuman dan Perjalanan Dinas dalam dan Luar Daerah",77250000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 77250000",1.13.1.13.01.16.02,01-01-2014,31-12-2015
746863,"DINAS SOSIAL","Program Pembinaan Anak Terlantar Belanja Materai, Cetak, Penggandaan, Cetakan Publikasi",11339500,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung",-,APBD," 11339500",1.13.1.13.01.17.09,01-01-2014,31-12-2015
747299,"DINAS SOSIAL","Program Pembinaan Para Penyandang Cacat dan Trauma, Belanja ATK, Materai, Cetak dan Penggandaan",10080000,APBD,"Pemerintah Kota Bandung","DINAS SOSIAL",2014,"1 Tahun","Kota Bandung ",-,APBD," 10080000",1.13.1.13.01.18.05,01-01-2014,31-12-2015
