id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
762004,"Pemeliharaan Median di Kecamatan Antapani (Median Jalan Antapani)",200000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pemeliharaan RTH",Barang/jasa,"Pekerjaan Konstruksi","1 Kegiatan","Kecamatan Antapani (Median Jalan Antapani)",-,APBD," 200000000",1.08.1.04.02.24.06.5.2.2.20.06,"Pengadaan Langsung",01-04-2014,27-06-2014,30-06-2014,31-12-2015
761946,"Pemeliharaan Taman di Kecamatan Sukajadi (Taman Angklung dan Taman Sukajadi - Karang Tineung)",150000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pemeliharaan RTH",Barang/jasa,"Pekerjaan Konstruksi","1 Kegiatan","Kecamatan Sukajadi (Taman Angklung dan Taman Sukajadi - Karang Tineung)",-,APBD," 150000000",1.08.1.04.02.24.06.5.2.2.20.06,"Pengadaan Langsung",01-04-2014,27-06-2014,30-06-2014,31-12-2015
757791,"Kegiatan Flora Flori",200000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Sosialisasi Kebijakan, Norma, Standard, Prosedur dan Manual Pengelolaan RTH",Barang/jasa,Barang,"1 Kegiatan",Indonesia,-,APBD," 200000000",1.08.1.04.02.24.02.5.2.2.01.14,"Pengadaan Langsung",01-04-2014,30-05-2014,30-05-2014,31-10-2014
749797," Perbaikan lahan parkir di TPU Cikadut",50000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pemeliharaan Sarana dan Prasarana Pemakaman",Barang/jasa,"Pekerjaan Konstruksi","1 Kegiatan","TPU Cikadut",-,APBD," 50000000",1.04.1.04.02.20.07.5.2.2.20.01,"Pengadaan Langsung",01-04-2014,30-05-2014,02-06-2014,30-09-2014
749066,"Pengadaan pamflet tentang perijinan",22000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pemberian Perijinan Pemakaman",Barang/jasa,Barang,"1 Kegiatan",Diskamtam,-,APBD," 22000000",1.04.1.04.02.20.05.5.2.2.01.10,"Pengadaan Langsung",28-03-2014,30-04-2014,30-04-2014,30-06-2014
1120086,"Penyusunan UKL/UPL Pembangunan Gedung Kantor",50000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pembangunan Gedung Kantor",Modal,"Jasa Konsultansi","1 kegiatan",Diskamtam,-,APBD," 50000000",1.04.04.02.02.03.5.2.3.26.01,"Pengadaan Langsung",07-04-2014,30-05-2014,30-05-2014,30-09-2014
748507,"Pembinaan Kinerja Aparatur",200000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pembinaan Kinerja Aparatur ",Barang/jasa,"Jasa Lainnya","1 Kegiatan","Kota Bandung",-,APBD," 200000000",1.04.1.04.02.05.04.5.2.2.03.21,"Pengadaan Langsung",28-03-2014,30-05-2014,30-05-2014,30-09-2014
749132,"Sosialisasi Perda Retribusi Pelayanan Pemakaman di Media Massa",60000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pemberian Perijinan Pemakaman",Barang/jasa,Barang,"1 Kegiatan",Diskamtam,-,APBD," 60000000",1.04.1.04.02.20.05.5.2.2.03.14,"Pengadaan Langsung",28-03-2014,30-04-2014,30-04-2014,31-07-2014
758047,"Sosialisasi Pengelolaan RTH",100000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Sosialisasi Kebijakan, Norma, Standard, Prosedur dan Manual Pengelolaan RTH",Barang/jasa,Barang,"1 Kegiatan","Kota Bandung",-,APBD," 100000000",1.08.1.04.02.24.02.5.2.2.17.02,"Pengadaan Langsung",01-07-2014,25-07-2014,04-08-2014,31-10-2014
749690,"Konsultan Pengawas Pengurugan Lahan Pemakaman di TPU-TPU",50000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","DINAS PEMAKAMAN DAN PERTAMANAN",2014,"Pembangunan Sarana dan Prasarana Pemakaman",Modal,"Jasa Konsultansi","1 Kegiatan","TPU- TPU Kota Bandung",-,APBD," 50000000",1.04.1.04.02.20.06.5.2.3.37.02,"Pengadaan Langsung",11-04-2014,02-06-2014,02-06-2014,28-11-2014
