id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
1143398,"Belanja Makanan dan Minuman Rapat",25000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Inovasi Pembangunan dan Kompetisi Antar Kecamatan",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 25000000",1.20.03,"Pengadaan Langsung",04-06-2014,05-06-2014,10-06-2014,12-06-2014
1141610,"Belanja Cetak Map Gantung BukuSPPD Buku SSP",25000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Penyediaan Barang Cetakan dan Penggandaan",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 25000000",1.20.03,"Pengadaan Langsung",28-06-2014,30-06-2014,07-07-2014,07-07-2014
1143439,"Belanja Cetak",19500000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Inovasi Pembangunan dan Kompetisi Antar Kelurahan",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 19500000",1.20.03,"Pengadaan Langsung",04-07-2014,07-07-2014,08-07-2014,26-07-2014
1141547,"Belanja Cetak Map Amplop Kop Surat,Box Arsip",30000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Penyediaan Barang Cetakan & Penggandaan",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 30000000",1.20.03,"Pengadaan Langsung",03-03-2014,31-03-2014,02-06-2014,20-06-2014
1142105,"Belanja Cetak",25000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Evaluasi Otda",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 25000000",1.20.03,"Pengadaan Langsung",07-07-2014,08-07-2014,15-07-2014,16-07-2014
1142014,"Belanja Pakaian Olahraga",25000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Pengadaan Pakaian Khusus hari tertentu",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 25000000",1.20.03,"Pengadaan Langsung",25-04-2014,28-04-2014,29-04-2014,13-05-2014
1141785,"Perjalanan Dinas",20000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Rapat rapat Koordinasi",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 20000000",1.20.03,"Pengadaan Langsung",08-04-2014,08-04-2014,08-04-2014,10-04-2014
1143443,"Belanja Makanan dan Minuman Rapat",25000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Inovasi Pembangunan dan Kompetisi Antar Kelurahan",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 25000000",1.20.03,"Pengadaan Langsung",03-04-2014,04-04-2014,07-04-2014,11-04-2014
1142094,"Belanja Cetak",20000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Evaluasi Otda",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 20000000",1.20.03,"Pengadaan Langsung",08-04-2014,08-04-2014,08-04-2014,09-04-2014
1141706,"Belanja Makanan dan Minuman Rapat",20000000,"Pengadaan Langsung",N/A,"Pemerintah Kota Bandung","BAGIAN PEMERINTAHAN UMUM",2014,"Penyediaan Makanan dan Minuman",Barang/jasa,Barang,"1 paket","Bagian Pemerintahan Umum","1 paket",APBD," 20000000",1.20.03,"Pengadaan Langsung",01-05-2014,02-05-2014,05-05-2014,09-09-2014
