id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
878403,"KECAMATAN RANCASARI","Penyediaan Barang Cetakan (Barang Cetakan Kesekretariatan)",2628000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"1 Tahun","Kantor Kelurahan Manjahlega","Program Pelayanan Administrasi Perkantoran",APBD," 2628000",1.20.1.20.33.01.11.5.2.2.06.01,01-01-2014,31-12-2015
877518,"KECAMATAN RANCASARI","Penyediaan Jasa Kebersihan Kantor (Retribusi Kebersihan)",600000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"12 Bulan","Kantor Kelurahan Manjahlega","Program Pelayanan Administrasi Perkantoran",APBD," 600000",1.20.1.20.33.01.08.5.2.2.03.013.,01-01-2014,31-12-2015
880552,"KECAMATAN RANCASARI","Pengadaan Perlengkapan Gedung Kantor (Ac 1 PK)",10000000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"2 Unit","Kantor Kelurahan Manjahlega","Program Pelayanan Administrasi Perkantoran",APBD," 10000000",1.20.1.20.33.02.07.5.2.3.11.12,01-01-2014,31-12-2015
888332,"KECAMATAN RANCASARI","Belanja Mamin Snack ",1200000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"80 Orang/Kegiatan","Kantor Kelurahan Manjahlega","Program Peningkatan Peran Kecamatan dan Kelurahan",APBD," 1200000",1.20.1.20.33.30.02.5.2.2.11.04,01-01-2014,31-12-2015
871681,"KECAMATAN RANCASARI","Belanja Makan dan Minum KLegiatan (Nasi Dus)",2400000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"80 Orang/Kegiatan","Kantor Kelurahan Derwati","Program Peningkatan Peran Kecamatan dan Kelurahan",APBD," 2400000",1.20.1.20.33.30.03.5.2.2.11.04,01-01-2014,31-12-2015
1008033,"KECAMATAN RANCASARI","Belanja Penggandaan Dokumen, Surat, dan Laporan Kesekretariatan",3050000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"1 Tahun","Kantor Kelurahan Cipamokolan","Terselenggaranya Administrasi Perkantoran",APBD," 3050000",1.20.1.20.33.01.11.5.2.2.06.02,01-01-2014,31-12-2015
1007814,"KECAMATAN RANCASARI","Belanja Jasa Petugas Kebersihan",15000000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"12 Orang/Bulan","Kantor Kelurahan Cipamokolan","Terselenggaranya Administrasi Perkantoran",APBD," 15000000",1.20.1.20.33.01.08.5.2.2.03.15,01-01-2014,31-12-2015
1048213,"KECAMATAN RANCASARI","Belanja Pengadaan Kegiatan Lomaba Kinerja Kelurahan (Laporan dan Dokumen)",500000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"1 Tahun","Kantor Kelurahan Cipamokolan","Fasilitas Peningkatan Pemerintahan Umum Kelurahan",APBD," 500000",1.20.1.20.33.30.05.5.2.2.06.02,01-01-2014,31-12-2015
1049831,"KECAMATAN RANCASARI","Belanja Mamin sosialisasi Lingkup Pelayanan (Nasi Dus)",2400000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"80 Orang/Kegiatan","Kantor Kelurahan cipamokolan","Fasilitas Peningkatan Pelayanan Kepada masyarakat",APBD," 2400000",1.20.1.20.33.30.07.5.2.2.11.04,01-01-2014,31-12-2015
860672,"KECAMATAN RANCASARI","Belanja Penggandaan Dokumen, Surat, dan Laporan Kesekretariatan",2500000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"1 Tahun","Kantor Kelurahan Derwati","Terselenggaranya Administrasi Perkantoran",APBD," 2500000",1.20.1.20.33.01.11.5.2.2.06.02,01-01-2014,31-12-2015
869567,"KECAMATAN RANCASARI","Belanja BBM Pelumas Kendaraan Operasional Kebersihan Wilayah",1800000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"12 Bulan","Kantor Kelurahan Derwati","Meningkatnya Peranm Kelurahan Dalam Pembangunan Sarana danPrasarana Wilayah",APBD," 1800000",1.20.1.20.33.30.03.5.2.2.05.03,01-01-2014,31-12-2015
878924,"KECAMATAN RANCASARI","Penyediaan Peralatan rumah Tangga (Minyak Tanah dan Gas 3 kg)",1150000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"1 Tahun","Kantor Kelurahan Manjahlega","Program Pelayanan Administrasi Perkantoran",APBD," 1150000",1.20.1.20.33.01.14.5.2.2.01.06,01-01-2014,31-12-2015
890733,"KECAMATAN RANCASARI","Belanja Jasa Telepon ",3000000,APBD,"Pemerintah Kota Bandung","KECAMATAN RANCASARI",2014,"12 Bulan","Kantor Kelurahan Mekarjaya","Program Pelayanan Administrasi Perkantoran",APBD," 3000000",1.20.1.20.33.30.01.02.5.2.2.03.01,01-01-2014,31-12-2015
