id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
1011448,KECAMATAN LENGKONG,pengadaan pakaian dinas beserta atributnya,42250000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,75 stel,kecamatan lengkong,tersedianya pakaian dinas beserta atributnya,APBD,42250000,1.20.1.20.26.03.02.,01/05/2014,31/08/2014
1011924,KECAMATAN LENGKONG,penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja skpd,15950000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 tahun,kecamatan lengkong,tersusunnya laporan capaian kinerja dan ikhtisar realisasi kinerja kecamatan,APBD,15950000,1.20.1.20.26.06.01,24/03/2014,30/09/2014
1029815,KECAMATAN LENGKONG,peningkatan insfrastruktur dan lingkungan fidup tingkat kecamatan dan krelurahan,91000000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 tahun,kelurahan paledang,program peningkatan peran kecamatan dan kelurahan,APBD,91000000,"1.20.1.20.26.30,03",25/03/2014,30/09/2014
1015899,KECAMATAN LENGKONG,penyediaan jasa perbaikan peralatan kerja,2500000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,12 bulan,kelurahan paledang,terpeliharanya peralatan kerja,APBD,2500000,1.20.1.20.26.01.09,24/03/2014,30/04/2014
828448,KECAMATAN LENGKONG,penyediaan peralatan rumah tangga,23000000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 tahun,kecamatan lengkong,meningkatnya kinerja pelayanan perkantoran,APBD,23000000,1.20.1.20.26.01.14,07/03/2014,31/12/2015
828906,KECAMATAN LENGKONG,pengadaan kendaraan dinas/operasional,1200000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 paket,kecamatan lengkong,terpenuhinya kendaraan dinas/operasional,APBD,1200000,1.20.1.20.26.01.05,07/03/2014,31/12/2015
1014543,KECAMATAN LENGKONG,peningkatan infrastruktur dan lingkungan hidup tingkat kecamatan dan kelurahan,89600000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 tahun,kelurahan cijagra,peningkatan peran kecamatn dan kelurahan,APBD,89600000,1.20.1.20.26.30.03,24/03/2014,30/04/2014
1016014,KECAMATAN LENGKONG,rapat rapat koordinasi dan konsultasi ke luar daerah,16000000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,12 bulan,kelurahan paledang,terlaksananya rapat rapat koordinasi dan konsultasi luar daerah,APBD,16000000,1.20.1.20.26.01.18,24/03/2014,30/09/2014
1014666,KECAMATAN LENGKONG,pembuatan pojok informasi pembangunan jawabarat (Banprop),685000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 paket,kelurahan cijagra,peningkatan peran kecamatan dan kelurahan,APBD,685000,1.20.1.20.26.30.08,24/03/2014,30/04/2014
828165,KECAMATAN LENGKONG,penyediaan komponen instalasi listrik/peneramgan bangunan kantor,14400000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 tahun,kecamatan lengkong,meningkatnya kinerja pelayanan perkantoran,APBD,14400000,1.20.1.20.26.01.12,07/03/2014,30/12/2015
1015144,KECAMATAN LENGKONG,fasilitasi peningkatan pemerintahan umum kecamatan dan kelurahan,217600000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 tahun,kelurahan lingkar selatan,peningkatan peran kecamatan dan kelurahan,APBD,217600000,1.20.1.20.26.30.05,24/03/2014,30/04/2014
1030116,KECAMATAN LENGKONG,penyediaan alat tulis kantor,8800000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,12 bulan,kelurahan malabar,tersedianya ATK selama 1 tahun,APBD,8800000,"1.20.1.20.26.01,10",25/03/2014,30/09/2014
1029862,KECAMATAN LENGKONG,penyediaan jasa kebersihan kantor,9600000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,12 bulan,kelurahan turangga,tersedianya kebutuhan kebersihan kantor kelurahan,APBD,9600000,"1.20.1.20.26.01,08",25/03/2014,31/12/2015
1015165,KECAMATAN LENGKONG,"penyediaan jasa komunikasi,sumber daya air dan listrik",8400000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,12 bulan,kelurahan burangrang,tersedianya jasa komunikasi sumber daya air dan listrik,APBD,8400000,1.20.1.20.26.01.02,24/03/2014,31/12/2015
1030153,KECAMATAN LENGKONG,penyediaan  komponen listrik/penerangan bangunan kantor,2500000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,12 bulan,kelurahan malabar,tersedianya komponen instalasi listrik selama 1 tahun,APBD,2500000,"1.20.1.20.26.01,12",25/03/2014,30/06/2014
972772,KECAMATAN LENGKONG,pemeliharaan rutin /berkala gedung kantor,125320000,APBD,Pemerintah Kota Bandung,KECAMATAN LENGKONG,2014,1 paket,kecamatan lengkong,belanja pemeliharaan bangunan dan honor tim,APBD,125320000,1.20.1.20.26.02.22.5.2.2.,20/03/2014,30/04/2014
