id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
7325138,"Pengadaan peralatan personal komputer kegiatan lingkup LPM",3000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Babakan Sari",-,APBD," 3000000",1.20.1.20.29.06.01.13.5.2.3.29.05,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016
7523462,"Belanja alat dan bahan biopori",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kelurahan Babakan Sari",-,APBD," 20000000",1.20.1.20.29.06.30.03.5.2.2.31.01,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016
8490800,"Belanja alat tulis kantor",6400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD",Barang/jasa,Barang,"1 paket","Kecamatan Kiaracondong",-,APBD," 6400000",1.20.1.20.29.01.06.01.5.2.2.01.01,"Pengadaan Langsung",01-10-2016,13-12-2016,01-10-2016,23-12-2016
7664196,"Pakaian Seragam Linmas",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kelurahan Sukapura",-,APBD," 5000000",1.20.1.20.29.02.30.05.5.2.2.13.01,"Pengadaan Langsung",01-02-2016,31-07-2016,01-06-2016,31-07-2016
6717197,"belanja peralatan dan mesin serta alat olah raga yang tidak dikapitalisasi",20000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Program Peningkatan Peran Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kelurahan kebon Jayanti",-,APBD," 20000000",1.22.1.20.29.30.03.5.2.2.31.01,"Penunjukan Langsung",23-02-2016,29-02-2016,01-03-2016,29-04-2016
7987459,"Belanja Bahan/Bibit Tanaman",45000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 paket","Kelurahan Babakan Sari",-,APBD," 45000000",1.20.1.20.29.06.22.01.5.2.2.02.02,"Pengadaan Langsung",01-04-2016,30-09-2016,01-04-2016,30-09-2016,"belanja bahan bibit tanaman (6789482) "
8634685,"Belanja pengadaan tanaman vertikal RW 02,07,08,10,13",9350000,"Pengadaan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 paket","Kelurahan Babakan Surabaya",-,APBDP," 9350000",1.20.1.20.29.04.22.01.5.2.2.31.01,"Pengadaan Langsung",28-11-2016,13-12-2016,28-11-2016,23-12-2016
8497293,"Belanja Peralatan dan Mesin serta Alat Olah Raga yang tidak dikapitalisasi",5500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Barang/jasa,Barang,"1 paket","Kelurahan Babakan Sari",-,APBD," 5500000",1.20.1.20.29.06.22.03.5.2.2.31.01,"Pengadaan Langsung",01-04-2016,13-12-2016,01-04-2016,23-12-2016
6685385,"Belanja Modal Peralatan dan Mesin, Pengadaan Kendaraan Dinas Bermotor",40000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Program Peningkatan Sarana da Prasarana Aparatur",Modal,Barang,"1 paket","Kecamatan Kiaracondong",-,APBD," 40000000",1.20.1.20.29.02.05.5.2.3.17.01,E-Purchasing,01-04-2016,29-04-2016,02-05-2016,31-05-2016
8634693,"Belanja meja rapat & belanja lemari arsip",6800000,"Pengadaan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 paket","Kelurahan Babakan Surabaya",-,APBDP," 6800000",1.20.1.20.29.04.22.01.5.2.2.31.01,"Pengadaan Langsung",28-11-2016,13-12-2016,28-11-2016,23-12-2016
7519551,"Pengadaan seragam Kader & Pengurus RW 01,02, 03, 05, 06, 07, 09, 10, 11, 12",80750000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 paket","Kelurahan Cicaheum",-,APBD," 80750000",1.20.1.20.29.05.22.01.5.2.2.13.01,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016,"belanja pakaian kerja lapangan (6750244) "
8232514,"Pengadaan pendingin ruangan/Kipas angin",3500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Kebon Jayanti",-,APBD," 3500000",1.20.1.20.29.03.01.13.5.2.3.28.04,"Pengadaan Langsung",23-02-2016,31-10-2016,01-03-2016,30-11-2016,"pengadaan alat pendingin (6713391) "
7325132,"Pengadaan personal komputer kegiatan lingkup Karang Taruna",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Babakan Sari",-,APBD," 5000000",1.20.1.20.29.06.01.13.5.2.3.29.02,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016
8232487,"Pengadaan soundsystem",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Kebon Kangkung",-,APBD," 15000000",1.20.1.20.29.07.01.13.5.2.3.27.05,"Pengadaan Langsung",01-04-2016,31-10-2016,01-04-2016,30-11-2016
7654542,"Pengadaan mesin fax",7500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 buah","Kelurahan Babakan Surabaya",-,APBD," 7500000",1.20.1.20.29.04.01.13.5.2.3.27.05,"Pengadaan Langsung",12-07-2016,14-07-2016,15-07-2016,21-07-2016
8232465,"Pengadaan pendingin ruangan/AC",8000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Kebon Kangkung",-,APBD," 8000000",1.20.1.20.29.07.01.13.5.2.3.28.04,"Pengadaan Langsung",01-04-2016,31-10-2016,02-05-2016,30-11-2016,"pengadaan pendingin (6790715) "
6791358,"belanja peralatan dan mesin serta alat olah raga yang tidak dikapitalisasi",20000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Program Peningkatan Peran Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kelurahan Kebon KAngkung",Kelurahan,APBD," 20000000",1.22.1.20.29.30.03.5.2.2.31.01,"Penunjukan Langsung",01-04-2016,29-04-2016,02-05-2016,30-06-2016
7524401,"Belanja alat dan bahan biopori",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kelurahan Sukapura",-,APBD," 20000000",1.20.1.20.29.02.30.03.5.2.2.31.01,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016
8580711,"Belanja bahan/bibit tanaman dan perlengkapan",110000000,"Pengadaan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,"1 paket","Kecamatan Kiaracondong",-,APBDP," 110000000",1.20.1.20.29.01.30.03.5.2.2.02.02,"Pengadaan Langsung",28-11-2016,13-12-2016,28-11-2016,23-12-2016
7325130,"Pengadaan personal komputer kegaiatan lingkup RW",70500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Babakan Sari",-,APBD," 70500000",1.20.1.20.29.06.01.13.5.2.3.29.02,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016
7399776,"Pengadaan peralatan personal komputer",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Program Pelayanan Administrasi Perkantoran",Modal,Barang,"1 paket","Kelurahan Sukapura",-,APBD," 10000000",1.20.1.20.29.02.01.13.5.2.3.29.05,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016,"belanja modal peralatan dan mesin, pengadaan peralatan personal komputer (6710159) "
8122230,"Belanja cetak",4150000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup LPM ",Barang/jasa,Barang,"1 paket","Kelurahan Cicaheum",-,APBD," 4150000",1.20.1.20.29.05.22.04.5.2.2.06.01,"Pengadaan Langsung",01-03-2016,30-10-2016,01-03-2016,30-10-2016
8122376,"Belanja pakaian kaos",4000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup LPM",Barang/jasa,Barang,"1 paket","Kelurahan Cicaheum",-,APBD," 4000000",1.20.1.20.29.05.22.04.5.2.2.13.01,"Pengadaan Langsung",01-03-2016,30-10-2016,01-03-2016,30-10-2016
7418310,"Belanja cetak",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan barang cetakan dan penggandaan",Barang/jasa,Barang,"1 paket","Kecamatan Kiaracondong",-,APBD," 30000000",1.20.1.20.29.01.01.11.5.2.2.06.01,"Pengadaan Langsung",07-01-2016,20-12-2016,07-01-2016,20-12-2016
8490009,"Belanja Meja RW 10 & 12",4000000,"Pengadaan Langsung",APBDP,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,"1 paket","Kelurahan Cicaheum",-,APBDP," 4000000",1.20.1.20.29.05.22.01.5.2.2.31.01,"Pengadaan Langsung",28-11-2016,13-12-2016,28-11-2016,23-12-2016
8232501,"Pengadaan lemari arsip kegiatan Lingkup PKK",3000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Kebon Jayanti",-,APBD," 3000000",1.20.1.20.29.03.01.13.5.2.3.27.04,"Pengadaan Langsung",23-02-2016,31-10-2016,01-04-2016,30-11-2016,"pengadaan alat penyimpan perlengkapan (6712591) "
8122255,Penggandaan,700000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Fasilitasi Pemberdayaan Lingkup LPM",Barang/jasa,Barang,"1 paket","Kelurahan Cicaheum",-,APBD," 700000",1.20.1.20.29.05.22.04.5.2.2.06.02,"Pengadaan Langsung",01-03-2016,30-10-2016,01-03-2016,30-10-2016
7354889,"Pakaian Pakaian Kerja Lapangan",45000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Program Inovasi Pembangunan dan Pemberdayaan Kewilayahaan",Barang/jasa,Barang,"1 paket","Kelurahan Sukapura",-,APBD," 45000000",1.20.1.20.29.02.22.01.5.2.2.13.01,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016,"belanja pakaian kerja lapangan (6710574) "
7399774,"Pengadaan personal komputer/PC/Notebook",40000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Program Pelayanan Administrasi Perkantoran",Modal,Barang,"1 paket","Kelurahan Sukapura",-,APBD," 40000000",1.20.1.20.29.02.01.13.5.2.3.29.02,"Pengadaan Langsung",01-04-2016,30-06-2016,01-04-2016,30-06-2016,"belanja modal peralatan dan mesin, pengadaan personal komputer (6697004) "
8232548,"Pengadaan Printer kegiatan lingkup Karang Taruna",4000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,"1 paket","Kelurahan Kebon Jayanti",-,APBD," 4000000",1.20.1.20.29.03.01.13.5.2.3.29.05,"Pengadaan Langsung",01-04-2016,31-10-2016,01-04-2016,30-11-2016
6750138,"belanja sewa peralatan panggung dan upacara",140000000,"Penunjukan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN KIARACONDONG",2016,"Program Inovasi Pembangunan dan Pemberdayaan Kewilayahan",Barang/jasa,"Jasa Lainnya","1 paket","Kelurahan Cicaheum",-,APBD," 140000000",1.22.1.20.29.22.01.5.2.2.10.07,"Penunjukan Langsung",01-04-2016,29-04-2016,02-05-2016,30-06-2016
