lokasi,nama_komoditas,2014-07-01,2014-07-02,2014-07-03,2014-07-04,2014-07-05,2014-07-06,2014-07-07,2014-07-08,2014-07-09,2014-07-10,2014-07-11,2014-07-12,2014-07-13,2014-07-14,2014-07-15,2014-07-16,2014-07-17,2014-07-18,2014-07-19,2014-07-20,2014-07-21,2014-07-22,2014-07-23,2014-07-24,2014-07-25,2014-07-26,2014-07-27,2014-07-28,2014-07-29,2014-07-30,2014-07-31
"Pasar Sederhana","Beras Medium",0,9000,9000,9000,9000,9000,0,0,9000,9000,0,9000,9000,0,0,9000,9000,9000,9000,9000,0,0,9000,9000,9000,9000,9000,0,0,0,0
"Pasar Sederhana","Cabe Merah",0,24000,24000,24000,24000,24000,0,0,22000,22000,0,22000,22000,0,0,22000,22000,22000,22000,22000,0,0,16000,28000,28000,28000,28000,0,0,0,0
"Pasar Sederhana","Bawang Merah",0,24000,24000,24000,24000,24000,0,0,25000,25000,0,25000,25000,0,0,25000,25000,25000,25000,25000,0,0,24000,24000,24000,24000,24000,0,0,0,0
"Pasar Sederhana","Daging Ayam Ras",0,36000,36000,36000,35000,35000,0,0,33000,33000,0,33000,33000,0,0,33000,33000,33000,33000,33000,0,0,33000,32000,32000,32000,32000,0,0,0,0
"Pasar Sederhana","Telur Ayam Ras",0,20000,20000,20000,20000,20000,0,0,20000,20000,0,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,19500,19500,19500,19500,19500,0,0,0,0
"Pasar Sederhana","Daging Sapi",0,100000,100000,100000,100000,100000,0,0,100000,100000,0,100000,100000,0,0,100000,100000,100000,100000,100000,0,0,100000,100000,100000,110000,110000,0,0,0,0
"Pasar Sederhana","Minyak Goreng",0,14000,14000,14000,14000,14000,0,0,14000,14000,0,14000,14000,0,0,14000,14000,14000,14000,14000,0,0,14000,14000,14000,14000,14000,0,0,0,0
"Pasar Sederhana","Gula Pasir",0,11500,11500,11500,11500,11500,0,0,11500,11500,0,11500,11500,0,0,11500,11500,11500,11500,11500,0,0,12000,12000,12000,12000,12000,0,0,0,0
"Pasar Sederhana",Kentang,0,11000,11000,11000,11000,11000,0,0,11000,11000,0,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,11000,11000,11000,11000,11000,0,0,0,0
"Pasar Sederhana",Kedelai,0,12000,12000,12000,12000,12000,0,0,12000,12000,0,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,0,0
"Pasar Sederhana","Tepung Terigu",0,8000,8000,8000,8000,8000,0,0,8000,8000,0,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,0,0
"Pasar Sederhana","Bawang Putih",0,16000,16000,16000,16000,16000,0,0,16000,16000,0,16000,16000,0,0,16000,16000,16000,16000,16000,0,0,18000,18000,18000,18000,18000,0,0,0,0
"Pasar Sederhana","Cabe Keriting",0,15000,15000,15000,15000,15000,0,0,15000,15000,0,15000,15000,0,0,15000,15000,15000,15000,15000,0,0,16000,20000,20000,20000,20000,0,0,0,0
"Pasar Sederhana","Cabe Rawit",0,20000,20000,20000,20000,20000,0,0,20000,20000,0,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,18000,18000,28000,28000,28000,0,0,0,0
"Pasar Sederhana","Kacang Tanah",0,17000,17000,17000,17000,17000,0,0,17000,17000,0,17000,17000,0,0,17000,17000,17000,17000,17000,0,0,18000,18000,18000,18000,18000,0,0,0,0
"Pasar Sederhana","Ubi Kayu",0,4000,4000,4000,4000,4000,0,0,4000,4000,0,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,0,0
"Pasar Sederhana","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana",Jagung,0,7000,7000,7000,7000,7000,0,0,7000,7000,0,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,0,0
"Pasar Sederhana","Ikan Olahan",0,70000,70000,70000,70000,70000,0,0,70000,70000,0,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,0,0
"Pasar Sederhana","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Minyak Goreng Curah",0,12000,12000,12000,12000,12000,0,0,12000,12000,0,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,13000,13000,13000,13000,13000,0,0,0,0
"Pasar Sederhana","Daging Ayam Kampung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Telur Ayam Kampung",0,48000,48000,48000,48000,48000,0,0,48000,48000,0,48000,48000,0,0,48000,48000,48000,48000,48000,0,0,48000,48000,48000,48000,48000,0,0,0,0
"Pasar Sederhana","Susu Kental Manis Merk Bendera",0,10000,10000,10000,10000,10000,0,0,10000,10000,0,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,0,0
"Pasar Sederhana","Susu Kental Manis Merk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Garam Beryodium Bata",0,900,900,900,900,900,0,0,900,900,0,900,900,0,0,900,900,900,900,900,0,0,1000,1000,1000,1000,1000,0,0,0,0
"Pasar Sederhana","Garam Beryodium Halus",0,4000,4000,4000,4000,4000,0,0,4000,4000,0,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,0,0
"Pasar Sederhana","Tepung Terigu Cakra Kembar",0,8000,8000,8000,8000,8000,0,0,8000,8000,0,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,0,0
"Pasar Sederhana","Tepung Terigu Kunci",0,7500,7500,7500,7500,7500,0,0,7500,7500,0,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,0,0
"Pasar Sederhana","Mie Instan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Cabe Rawit Hijau",0,16000,16000,16000,16000,16000,0,0,16000,16000,0,16000,16000,0,0,16000,16000,16000,16000,16000,0,0,16000,16000,23000,23000,23000,0,0,0,0
"Pasar Sederhana","Kacang Hijau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Susu Bubuk Dancow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Susu Bubuk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Ikan Kembung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
